	accu_reward	episode_index	time_passed
140	-1771.3062371894748	141.0	30000.0
141	-1664.3905869006487	142.0	30000.0
142	-1522.2572104433848	143.0	30000.0
143	-1578.7625812104257	144.0	30000.0
144	-1576.6640365572189	145.0	30000.0
145	-1572.9503323667936	146.0	30000.0
146	-1601.861182037628	147.0	30000.0
147	-1611.2113702661675	148.0	30000.0
148	-1665.4836732738206	149.0	30000.0
149	-1684.7327788687928	150.0	30000.0
150	-1658.360760271927	151.0	30000.0
151	-1689.8965539922715	152.0	30000.0
152	-1751.416901120049	153.0	30000.0
153	-1808.3312347268927	154.0	30000.0
154	-1821.1517584451549	155.0	30000.0
155	-1819.2353989481335	156.0	30000.0
156	-2008.0930851111339	157.0	30000.0
157	-2305.5982897593244	158.0	30000.0
158	-2340.4331012950497	159.0	30000.0
159	-2130.3450103702135	160.0	30000.0
