	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
38	-290.27931266681986	58.79572017375043	2.0	0.0	0.99392608	1.0	[0.15, 0.06639300694273481, 0.011400839580576137, 0.016958210882290006]	-6.074143405917492	0.013099842339880981	45.0	1.4623004645858673
39	-297.33079573226973	60.324112436035	1.0	0.0	0.99376624	1.0	[0.15, 0.15, 0.012487746588465309, 0.0067080048028181185]	-7.05148306544987	0.013126239098141246	45.0	1.5283922622845671
40	-8.35972543526551	1.5457045415443178	0.0	1.0	0.9936064	1.0	[0.15, 0.15, 0.008346024665854941, 0.005458050802288367]	-8.35972543526551	0.008143213946643097	3.0	1.5457045415443178
41	-17.111179064238545	3.102126235931827	0.0	1.0	0.99344656	1.0	[0.15, 0.15, 0.005272422905496152, 0.008033599447964255]	-8.751453628973035	0.015786944957496725	6.0	1.5564216943875095
42	-22.231634638004625	4.609803915242414	1.0	1.0	0.99328672	1.0	[0.15, 0.15, 0.017299359491649294, 0.012144845856857387]	-5.12045557376608	0.011391569682688113	6.0	1.5076776793105866
43	-27.69724027300127	6.071149417174171	2.0	1.0	0.99312688	1.0	[0.15, 0.058156349515510186, 0.012827160876512275, 0.022995137367641152]	-5.4656056349966455	0.01304168838981893	6.0	1.4613455019317567
44	-39.789022769928934	7.5954018653852975	0.0	1.0	0.99296704	1.0	[0.15, 0.036260517013137074, 0.0025985367340832133, 0.015147178260383535]	-12.091782496927664	0.011080998068176107	9.0	1.5242524482111266
45	-48.965798699840164	9.149161101926829	2.0	1.0	0.9928072	1.0	[0.15, 0.01750628505512046, 0.003991220456979816, 0.15]	-9.176775929911226	0.013500037791147126	9.0	1.5537592365415311
46	-53.30965464720651	10.698351264067137	2.0	1.0	0.99264736	1.0	[0.15, 0.017444408114371552, 0.019129137917093975, 0.15]	-4.343855947366341	0.014765766080701587	9.0	1.5491901621403072
47	-55.981138996787465	12.209420371981883	2.0	1.0	0.99248752	1.0	[0.15, 0.024853550577481388, 0.03885419583732732, 0.15]	-2.67148434958096	0.013238809149614193	9.0	1.5110691079147471
48	-58.76827141488729	13.719989348488582	1.0	1.0	0.99232768	1.0	[0.15, 0.03300076702275999, 0.029325532352841945, 0.15]	-2.7871324180998225	0.01424863059889023	9.0	1.5105689765066996
49	-60.92901315246715	15.209191312486098	2.0	1.0	0.99216784	1.0	[0.15, 0.03407180106844113, 0.04375480744056171, 0.15]	-2.160741737579862	0.012322679394680125	9.0	1.4892019639975151
50	-61.82441580709596	16.732356579615754	2.0	1.0	0.992008	1.0	[0.15, 0.03497236338977956, 0.15, 0.15]	-0.895402654628812	0.014586016353987367	9.0	1.5231652671296545
51	-62.47303496808902	18.286695911400013	2.0	1.0	0.99184816	1.0	[0.15, 0.04566066821574067, 0.15, 0.15]	-0.6486191609930547	0.011049715052643433	9.0	1.5543393317842593
52	-60.40879820648322	19.886695911400015	0.0	1.0	0.99168832	0.0	[0.15, 0.15, 0.15, 0.15]	2.064236761605798	0.04843050269533036	12.0	1.6
