	accu_reward	episode_index	time_passed
143	-1378.030768132673	144.0	30000.0
144	-59.945507479973045	145.0	30000.0
145	-1098.3517064375433	146.0	30000.0
146	-191.0591159397073	147.0	30000.0
147	-1397.3731974010605	148.0	30000.0
148	-1381.0822133240135	149.0	30000.0
149	-804.6518688502987	150.0	30000.0
150	-1008.5607726457987	151.0	30000.0
151	-884.4854387068723	152.0	30000.0
152	-956.7569174817843	153.0	30000.0
153	-981.0485080481683	154.0	30000.0
154	-980.6870567183684	155.0	30000.0
155	-982.3320411455848	156.0	30000.0
156	-835.5120305797785	157.0	30000.0
157	-74.94770768381852	158.0	30000.0
158	-1276.0239150426503	159.0	30000.0
159	-1523.7827429287024	160.0	30000.0
160	-1027.00356434296	161.0	30000.0
161	-2207.2272605666903	162.0	30000.0
162	-1078.2537493831671	163.0	30000.0
163	-356.0190010512864	164.0	30000.0
164	-403.8175541993977	165.0	30000.0
165	-219.89656696402477	166.0	30000.0
166	-127.08850700120976	167.0	30000.0
167	17.967419318003913	168.0	30000.0
168	28.19931607431896	169.0	30000.0
169	22.801684773129313	170.0	30000.0
170	2.6562120101550626	171.0	30000.0
171	-51.039108704244754	172.0	30000.0
172	4.021490349919052	173.0	30000.0
173	-40.85958935721526	174.0	30000.0
174	-127.48497836878752	175.0	30000.0
175	29.121521535246515	176.0	30000.0
176	27.86833052830487	177.0	30000.0
177	29.255202009108498	178.0	30000.0
178	25.868295073278045	179.0	30000.0
179	21.70346987514286	180.0	30000.0
180	29.85750371626318	181.0	30000.0
181	35.658018558984004	182.0	30000.0
182	35.2539174351117	183.0	30000.0
183	35.11022977692507	184.0	30000.0
184	-3.0212019995167996	185.0	30000.0
185	-14.640799034378702	186.0	30000.0
186	-14.496148230142033	187.0	30000.0
187	-13.321571162637134	188.0	30000.0
188	-32.81142502256395	189.0	30000.0
189	11.558144018789374	190.0	30000.0
190	12.099184142167271	191.0	30000.0
191	10.55685755447871	192.0	30000.0
192	13.379257781892246	193.0	30000.0
193	20.56685925069709	194.0	30000.0
194	17.0369621825753	195.0	30000.0
195	13.376258669795636	196.0	30000.0
196	9.608689999110933	197.0	30000.0
197	6.91332746025106	198.0	30000.0
198	-60.17940123766092	199.0	30000.0
199	-53.307863992735406	200.0	30000.0
