	accu_reward	avg_food_distance	time_passed
0	-1643.3370687217232	0.8978106608035207	1336000.0
1	51.308917797888384	0.9324174409004742	37000.0
2	-64.84960642911011	0.6969245518739206	93000.0
3	32.76085855015083	1.0036793537783306	29000.0
4	16.602546427224734	0.8109382424501783	39000.0
5	74.23442213423832	1.0632960041667734	32000.0
6	66.61648637820514	0.6131004906544391	62000.0
7	40.973009756787334	0.8649458996414933	25500.0
8	47.85390742835596	1.0045784742165405	39000.0
9	31.43421827865761	0.7227361407214353	36500.0
10	17.906049679487182	1.0203350593495515	29000.0
11	-7.290317449095021	0.974573212779316	40000.0
12	84.80842288838613	1.0290476620794726	35500.0
13	59.79220281862746	0.9995696177672933	53000.0
14	47.569452300150836	0.975508611542419	41500.0
15	80.80920060331826	0.9839735985455957	43000.0
16	61.585878582202106	1.033674997151124	39000.0
17	31.927083333333336	0.7698827634748108	56500.0
18	56.286582060708895	1.0078157226772955	29000.0
19	47.443421238687776	0.9706854080257621	48500.0
20	48.88098015648568	1.041428242192453	35500.0
21	39.77717878016591	0.8477763944909382	42000.0
22	24.210984634238308	0.8597222521790264	44000.0
23	53.38093891402714	1.062178824970941	38000.0
24	20.800221530920055	0.6362345475929404	53500.0
25	82.46730651395173	0.8308600356424675	21500.0
26	68.80864677601812	0.713497283127427	34000.0
27	55.10051965497738	0.7172862577015767	28500.0
28	51.43933823529412	0.7980903224895545	34000.0
29	59.61133107088989	1.1002969429316882	35000.0
30	105.84379713423833	0.7793821579045512	40000.0
31	84.92904529600303	0.8975861637956586	24000.0
32	15.960307079562595	0.9022150020706351	51000.0
33	14.844904788838612	0.9541804602357031	31000.0
34	8.982766544117647	0.9058087051474605	37500.0
35	18.210377780920055	0.7894273868098015	34000.0
36	38.15816482843137	0.7307346579435346	31000.0
37	21.18329916101056	1.1008881034329074	25000.0
38	92.98800433634996	0.7343165292904003	45000.0
39	54.5370062688537	1.0568068745187238	35000.0
40	48.65062335030164	0.8751030054153849	50500.0
41	58.01788744343892	0.9430742500639149	33500.0
42	29.921109068627445	0.9640561580950491	54500.0
43	37.496111425339365	0.8340238695028184	44500.0
44	52.513321314102555	0.5077438637967763	33500.0
45	70.3263751414027	0.9796935733116265	14000.0
46	78.83473557692308	1.1599347676052318	27000.0
47	113.99612320889895	0.8611084698293643	37000.0
48	35.88744933069381	0.6908127095724704	30500.0
49	55.2544306184012	0.9835310171521352	28500.0
50	86.49588164592758	0.9510415394693075	44000.0
51	38.56420861613875	0.792592346871497	39000.0
52	2.543051234917041	1.0226215999449797	44000.0
53	94.15807055995475	0.9034751683869215	37500.0
54	52.570383201357465	0.8513467525632001	40000.0
55	26.700821314102562	1.0131554885617922	36000.0
56	29.33561345211161	0.8850219395043768	36000.0
57	44.181637679110096	1.0648033585215635	48000.0
58	-16.486990950226257	0.6886005703860789	57500.0
59	15.919253157993964	1.0544615513479951	31500.0
60	80.25263362556561	0.8889184827838535	27500.0
61	42.050798925339365	0.8501133860688713	32500.0
62	84.36494862368022	0.8095881925998569	27500.0
63	66.88337221907994	1.1639174610166103	30500.0
64	-7.665983220211163	1.1201279146404763	50000.0
65	91.17710690045249	1.19874016751182	44000.0
66	80.47854802978884	0.7702772530600538	44500.0
67	29.39737108785822	0.845146576936391	37000.0
68	13.44650263951734	0.8862746345933417	28500.0
69	60.04520173453996	1.1918977241356874	30000.0
70	-3.95225890837105	0.8522503203815629	73000.0
71	39.10291760935143	0.9434286406113596	36500.0
72	37.09954751131221	0.6541821489528834	58500.0
73	26.31475065987933	0.8029873267553095	48000.0
74	103.02078030731522	0.703146826098729	35500.0
75	87.24021964555052	1.1042015843072706	29500.0
76	68.65760510935144	0.9640036066647966	40500.0
77	65.58195465686275	0.9638023805268386	31500.0
78	80.74255279034692	0.9628308425381508	29500.0
79	39.98555335595775	0.6740605167667939	46000.0
80	70.70479826546003	0.5778921141687461	26500.0
81	43.76620239441931	0.6794120315762275	24000.0
82	23.90298595399699	0.9128813241939668	23000.0
83	99.46988122171946	0.863477210631352	33500.0
84	38.2100419494721	0.7824456786910323	39000.0
85	77.01087033371041	0.9126342393917112	31000.0
86	-12.871406014328834	0.8088076098595994	87500.0
87	59.71033064668175	0.9875568361417881	22000.0
88	53.246712386877824	0.893881830308388	46000.0
89	77.61462457579191	0.9501823092344249	51500.0
90	28.43551447021116	0.9780998136133393	41000.0
91	52.14835501508295	1.0570635438577647	30500.0
92	43.87692072021116	0.8568183695165718	35500.0
93	75.84489300527903	0.9972811432214089	41000.0
94	94.13030260180996	0.6822269893583244	41000.0
95	68.62867057880845	0.7013221266828646	37500.0
96	-17.585678261689296	0.9123599988198966	48000.0
97	69.5820371417798	1.126415976485833	28500.0
98	19.571720635369527	0.9399185561156481	60500.0
99	28.258336868401205	0.992811059855317	47000.0
100	45.99532192684767	0.9819403676174774	52000.0
101	23.101774604072396	0.7683927935974808	45000.0
102	86.55792797888387	0.9556102621261905	30500.0
103	54.06205811651582	0.9190678513610512	47000.0
104	20.419217807315228	0.898905437032098	61000.0
105	42.67877427413273	1.064990961044308	48500.0
