	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
0	1.6839096141679204	1.4160202067364969	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.6839096141679204	0.038922324009383426	3.0	1.4160202067364969
1	3.428860188414296	2.8312706446331264	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.7449505742463758	0.04044834801134481	6.0	1.4152504378966297
2	5.632265036318013	4.246654106796042	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.203404847903717	0.05190970485277834	9.0	1.4153834621629158
3	7.8877783067106275	5.2922797370236	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2555132703926146	0.053212415415000776	12.0	1.0456256302275582
4	10.430996111745316	6.8922797370236	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.5432178050346885	0.060405028781052625	15.0	1.6
5	12.883235381122748	8.307050864145776	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.452239269377433	0.05813056538962123	18.0	1.4147711271221752
6	13.519940407604983	9.729851816065182	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.6367050264822339	0.012742209317241262	21.0	1.422800951919407
7	15.714564188381202	11.163593720227214	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.194623780776219	0.05169017817459088	24.0	1.4337419041620323
8	17.975193477331345	12.021986211593378	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.260629288950142	0.053340315878938956	27.0	0.858392491366164
9	20.522492495779126	13.44918223824875	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.5472990184477826	0.06050705911637998	30.0	1.4271960266553725
10	22.997385074901356	14.876172500560424	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.474892579122229	0.05869689813324114	33.0	1.4269902623116748
11	23.751389430729475	16.302757728956262	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.7540043558281185	0.015674692550888377	36.0	1.4265852283958398
12	23.985727606269048	17.7288881484922	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.23433817553957445	0.0026830380436747756	39.0	1.4261304195359372
13	26.18387914313826	18.58543632092718	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.1981515368692124	0.05177837207691572	42.0	0.8565481724349787
14	28.731323795383958	20.010643172683736	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.547444652245699	0.060510699961327886	45.0	1.4252068517565561
15	31.183220092692903	21.25666361079148	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.4518962973089438	0.058121991087909004	48.0	1.2460204381077462
16	33.161157685770284	22.501151983766295	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.9779375930773844	0.04627302348212002	51.0	1.2444883729748129
17	35.36079490641305	23.74355857345105	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.19963722064276	0.05181551417125441	54.0	1.2424065896847536
18	37.66409208962927	24.97939532422111	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.303297183216226	0.054407013235591065	57.0	1.235836750770059
