	accu_reward	episode_index	time_passed
0	22.65268773074584	1.0	30300.0
1	-14.971609960070358	2.0	30000.0
2	25.919713661421586	3.0	30000.0
3	28.40803872659578	4.0	30000.0
4	0.5639496687243547	5.0	30200.0
5	27.912424928255387	6.0	30000.0
6	28.644755279946512	7.0	30000.0
7	-11.570217996287663	8.0	30000.0
8	16.576044620503538	9.0	30000.0
9	22.80460404162458	10.0	30000.0
10	23.557759268269123	11.0	30000.0
11	30.145809397344056	12.0	30000.0
12	27.414709017760025	13.0	30000.0
13	26.356523316675418	14.0	30000.0
14	13.461918276956206	15.0	30000.0
15	14.946900494818317	16.0	30000.0
16	-3.7335833692814577	17.0	30000.0
17	-0.13571343621930326	18.0	30000.0
18	3.7201254515845497	19.0	30000.0
19	-1.327062457136818	20.0	30000.0
20	30.16095698361668	21.0	30000.0
21	35.439688859137895	22.0	30000.0
22	37.22596089366227	23.0	30000.0
23	38.104996137774975	24.0	30000.0
24	38.096697136942794	25.0	30000.0
25	38.026500204359486	26.0	30000.0
26	36.14762487862341	27.0	30000.0
27	35.78453199074544	28.0	30000.0
28	38.104996137774975	29.0	30000.0
29	37.975158033460445	30.0	30000.0
30	36.74627144570089	31.0	30000.0
31	38.07425943151745	32.0	30000.0
32	37.961931868938336	33.0	30000.0
33	36.227624878509076	34.0	30000.0
34	35.4851814031567	35.0	30000.0
35	36.943942545151735	36.0	30000.0
36	37.47181293628076	37.0	30000.0
37	36.76420396872573	38.0	30000.0
38	36.695184005050784	39.0	30000.0
39	36.014092071319475	40.0	30000.0
40	37.89734050281759	41.0	30000.0
41	35.77764270790208	42.0	30000.0
42	37.93419374546828	43.0	30000.0
43	36.004648087945334	44.0	30000.0
44	37.87405386436908	45.0	30000.0
45	35.558055451562026	46.0	30000.0
46	38.104996137774975	47.0	30000.0
47	38.104996137774975	48.0	30000.0
48	37.61866596556676	49.0	30000.0
49	37.36379602221942	50.0	30000.0
