	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
0	1.5723008731388202	1.6	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.5723008731388202	0.03613210548365592	3.0	1.6
1	2.871960850275481	3.2	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.299659977136661	0.02931608308360194	6.0	1.6
2	4.903347119520851	4.800000000000001	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.03138626924537	0.04760924038631966	9.0	1.6
3	7.071689865334779	6.4	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.1683427458139275	0.051033152300533596	12.0	1.6
4	9.30239844416305	7.44580842833247	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.230708578828271	0.052592298125892195	15.0	1.0458084283324698
5	11.849671035187589	9.045808428332471	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.5472725910245386	0.06050639843079888	18.0	1.6
6	14.324768892242624	10.64580842833247	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.4750978570550353	0.058702030081561295	21.0	1.6
7	15.264435830107942	12.047096679206994	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.9396669378653189	0.020316257101818384	24.0	1.4012882508745248
8	17.36015530833367	13.331068487860838	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.14947440044071375, 0.15]	2.0957194782257282	0.049281351975265515	27.0	1.283971808653843
9	19.17035446095535	14.04521611909527	0.0	0.0	0.0	1.0	[0.15, 0.1428986014716194, 0.09694237919656265, 0.15]	1.8101991526216787	0.051529900939279644	30.0	0.7141476312344331
10	19.100169237378054	15.460615152130899	2.0	0.0	0.0	1.0	[0.15, 0.10125576817655561, 0.15, 0.15]	-0.07018522357729312	0.013030019804872896	30.0	1.415399033035628
11	18.983466473058986	16.881001509801195	2.0	0.0	0.0	1.0	[0.15, 0.09364594901195578, 0.15, 0.15]	-0.11670276431906709	0.013459841212563418	30.0	1.4203863576702966
12	18.83213424127417	18.005076864289077	2.0	0.0	0.0	1.0	[0.15, 0.08834082041325184, 0.15, 0.15]	-0.15133223178481656	0.015089155929530008	30.0	1.1240753544878834
13	18.97238072513221	19.218384279286568	2.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.14024648385804264	0.013229830065459209	30.0	1.213307414997491
14	20.225711125416325	20.81838427928657	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.2533304002841117	0.02815784366228821	33.0	1.6
15	22.350629355486763	22.242120126075424	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.1249182300704397	0.049947539406946406	36.0	1.4237358467888535
16	23.423825749929964	23.673673978104635	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.0731963944432008	0.023654493516265435	39.0	1.4315538520292101
17	24.93098087497267	25.10976927683548	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.507155125042703	0.03450346178125299	42.0	1.436095298730844
18	26.769623847420046	26.55604303561726	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.838642972447377	0.04279065796636984	45.0	1.4462737587817809
