	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	object_in_range	observations:	reward	v_measure_calc_distance	v_measure_sensor_distance
36	9.313216681879952	55.271703900170955	5.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.09839060183629954	58.69999999999998	1.2332535549201804
37	9.44078472570716	56.5074770725438	4.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.12756804382720863	58.69999999999998	1.2357731723728465
38	9.571509175358806	57.94931172808787	4.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.130724449651644	58.69999999999998	1.4418346555440718
39	9.664295792178311	59.21397464821696	6.0	0.0	1.0	[0.15, 0.14816576380686397, 0.15, 0.15]	0.09278661681950513	60.19999999999998	1.2646629201290933
40	0.06417925861760332	1.3276390107434755	2.0	1.0	1.0	[0.15, 0.12558580128995758, 0.15, 0.15]	0.06417925861760332	1.8	1.3276390107434755
41	0.12886366495975068	2.638447180884659	5.0	1.0	1.0	[0.15, 0.1390997976893911, 0.15, 0.15]	0.06468440634214737	3.3	1.3108081701411836
42	0.22724021097977193	3.918731629550276	6.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.09837654602002124	4.8	1.280284448665617
43	0.32477136119052763	5.151724122756468	5.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.09753115021075569	6.3	1.2329924932061922
44	0.47574152503099126	6.4226054824546	2.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.15097016384046363	8.1	1.2708813596981319
45	0.5927490705597417	7.733832200558207	1.0	1.0	1.0	[0.15, 0.14029808277568487, 0.15, 0.15]	0.11700754552875042	9.9	1.311226718103607
46	0.6919099016178712	9.007900961030012	6.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.09916083105812956	11.4	1.274068760471806
47	0.8209971542173281	10.283090185656437	3.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.12908725259945686	11.4	1.2751892246264243
48	0.9519372970489772	11.546988710925682	4.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.13094014283164912	11.4	1.2638985252692436
49	1.08254910447408	12.817328039131693	4.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.13061180742510273	11.4	1.2703393282060123
50	1.2140024530796727	13.903954844854173	4.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.13145334860559274	11.4	1.0866268057224802
51	1.3451646608612713	15.009620413888946	3.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.1311622077815985	11.4	1.1056655690347725
52	1.4750097305416874	15.890075248595299	4.0	1.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.12984506968041604	11.4	0.8804548347063528
53	3.0840545519374474	16.75938373441291	0.0	1.0	1.0	[0.15, 0.15, 0.11861420662001201, 0.15]	1.60904482139576	14.9	0.8693084858176108
54	3.1300602648192104	17.545410862977164	3.0	1.0	1.0	[0.15, 0.15, 0.13353452376819533, 0.15]	0.04600571288176288	14.9	0.7860271285642532
55	3.197033541427433	18.515790953555143	3.0	1.0	1.0	[0.15, 0.15, 0.13807541013454847, 0.15]	0.06697327660822255	14.9	0.9703800905779794
56	3.0122163984723387	19.62909145612113	1.0	1.0	1.0	[0.15, 0.1230535517460276, 0.1106568313185497, 0.15]	-0.18481714295509402	16.7	1.1133005025659877
57	2.741588886617842	20.741313491040007	4.0	1.0	1.0	[0.15, 0.1126562915044489, 0.10916217910780138, 0.15]	-0.2706275118544966	16.7	1.1122220349188743
58	2.059287144348228	21.957000422875755	1.0	1.0	1.0	[0.15, 0.07978218352525059, 0.08525226536635218, 0.15]	-0.6823017422696139	18.5	1.215686931835747
59	2.0175165631812986	23.29316937609499	0.0	1.0	1.0	[0.15, 0.04230025947521118, 0.05661199116775398, 0.15]	-0.04177058116692933	22.0	1.3361689532192362
60	0.34914492302228184	24.6287587484072	4.0	1.0	1.0	[0.15, 0.040942454152959676, 0.05663507271084413, 0.15]	-1.6683716401590167	22.0	1.3355893723122105
61	-0.5445223743537775	25.825196943670758	5.0	1.0	1.0	[0.15, 0.06180440610636411, 0.08711117835464122, 0.15]	-0.8936672973760593	23.5	1.1964381952635565
62	-1.1272610338055196	27.173258881285054	3.0	1.0	1.0	[0.15, 0.0627248219419726, 0.11808910690190055, 0.15]	-0.582738659451742	23.5	1.3480619376142955
63	-1.3963488065951295	28.446055838292107	6.0	1.0	1.0	[0.15, 0.07906189893723929, 0.15, 0.15]	-0.26908777278961	25.0	1.2727969570070528
64	-1.7971729185162955	29.7561680532864	4.0	1.0	1.0	[0.15, 0.07863778426390834, 0.12139813906260798, 0.15]	-0.4008241119211659	25.0	1.3101122149942963
65	-3.045843035243707	31.02265011712959	1.0	1.0	1.0	[0.15, 0.047785462297671534, 0.07082366114850944, 0.15]	-1.2486701167274117	26.8	1.2664820638431897
66	-4.282821597411977	32.29338701224807	4.0	1.0	1.0	[0.15, 0.05016115031877559, 0.07096559556887679, 0.15]	-1.2369785621682696	26.8	1.2707368951184794
67	-5.53243124657581	33.53937913817172	3.0	1.0	1.0	[0.15, 0.04664662112225078, 0.0743302913574511, 0.15]	-1.249609649163833	26.8	1.2459921259236504
68	-6.158849220063594	34.994111323319125	0.0	1.0	1.0	[0.15, 0.03377401605865906, 0.07193356784599818, 0.15]	-0.6264179734877837	30.3	1.4547321851474067
69	-7.456498204837688	36.42345785562974	3.0	1.0	1.0	[0.15, 0.03683345894928105, 0.08833845650441803, 0.15]	-1.2976489847740935	30.3	1.4293465323106194
70	-8.445452009954874	37.818099110540764	1.0	1.0	1.0	[0.15, 0.04029625527038715, 0.11224116226986615, 0.15]	-0.9889538051171863	32.1	1.3946412549110245
71	-9.072529373047088	39.15985115812502	6.0	1.0	1.0	[0.15, 0.05217900371028026, 0.13895452796237445, 0.15]	-0.6270773630922138	33.6	1.3417520475842581
72	-9.538069855806786	40.44154384445239	3.0	1.0	1.0	[0.15, 0.05756929662936205, 0.15, 0.15]	-0.46554048275969695	33.6	1.281692686327367
73	-10.041474174721746	41.72706384212005	4.0	1.0	1.0	[0.15, 0.05474822171031489, 0.15, 0.15]	-0.5034043189149608	33.6	1.285519997667663
74	-11.037779131055798	43.12482925086855	2.0	1.0	1.0	[0.15, 0.04023347329090625, 0.10969089522791604, 0.15]	-0.996304956334053	35.4	1.3977654087485003
75	-12.482468579085083	44.56808494207091	3.0	1.0	1.0	[0.15, 0.03531238937388508, 0.07910116713236688, 0.15]	-1.4446894480292853	35.4	1.4432556912023613
76	-14.035302546167514	45.83986558300189	4.0	1.0	1.0	[0.15, 0.037577950891455006, 0.06727308845352248, 0.15]	-1.5528339670824314	35.4	1.2717806409309793
77	-16.15837380908912	47.18799212079326	3.0	1.0	1.0	[0.15, 0.02895713519372909, 0.05180463443131913, 0.15]	-2.123071262921607	35.4	1.348126537791373
78	-17.23109980406368	48.59687839276135	5.0	1.0	1.0	[0.15, 0.04862415684658133, 0.08839578295284994, 0.15]	-1.0727259949745593	36.9	1.4088862719680892
79	-17.883988601958553	49.949020384608204	3.0	1.0	1.0	[0.15, 0.05166759821811655, 0.1308998225159843, 0.15]	-0.6528887978948748	36.9	1.3521419918468602
80	-0.6520510576182567	1.34327998988428	2.0	2.0	1.0	[0.15, 0.04560659273745327, 0.14809368539735163, 0.15]	-0.6520510576182567	1.8	1.34327998988428
81	-0.16059648554499006	2.363360299017777	0.0	2.0	1.0	[0.15, 0.04085113355470279, 0.11550306986711688, 0.15]	0.4914545720732666	5.3	1.0200803091334967
82	-0.8566751141869215	3.7226631349218984	5.0	2.0	1.0	[0.15, 0.05998897837861925, 0.11278011641969442, 0.15]	-0.6960786286419315	6.8	1.3593028359041215
83	-1.3149653038620284	5.050149129528531	4.0	2.0	1.0	[0.15, 0.0783638646554214, 0.11281149111445032, 0.15]	-0.4582901896751067	6.8	1.3274859946066329
84	-1.1394252791503554	6.352087375278478	0.0	2.0	1.0	[0.15, 0.050792922930266486, 0.06476146476139996, 0.15]	0.17554002471167296	10.3	1.3019382457499464
85	-1.976240000124052	7.585156353153149	6.0	2.0	1.0	[0.15, 0.07312914692814641, 0.08118089490134268, 0.15]	-0.8368147209736967	11.8	1.2330689778746713
86	-2.3626254299320237	8.726285017096231	6.0	2.0	1.0	[0.15, 0.106936540133008, 0.10234012409517802, 0.15]	-0.3863854298079717	13.3	1.1411286639430822
87	-2.3978237141730587	9.758837805067248	6.0	2.0	1.0	[0.15, 0.14922820358382635, 0.12615951462812222, 0.15]	-0.03519828424103512	14.8	1.0325527879710177
88	-2.3963775550655644	10.5852242175011	4.0	2.0	1.0	[0.15, 0.15, 0.12648546424603274, 0.15]	0.0014461591074942377	14.8	0.8263864124338521
89	-2.2981021805365742	11.678667865033717	5.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.09827537452898996	16.3	1.0934436475326161
90	-2.1997699018465715	13.093326168038239	5.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.09833227869000268	17.8	1.4146583030045226
91	-2.0440034280349892	14.208672148537147	1.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.15576647381158207	19.6	1.1153459804989085
92	-1.944591285371013	15.2552822987337	5.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.09941214266397616	21.1	1.0466101501965541
93	-1.7967136375514536	16.366652428547866	2.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.14787764781955928	22.900000000000002	1.1113701298141654
94	-1.6685850046045518	17.481338093838506	3.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.12812863294690172	22.900000000000002	1.11468566529064
95	-1.5864518043406344	18.66918787916923	2.0	2.0	1.0	[0.15, 0.13310577073304225, 0.1484288407428957, 0.15]	0.08213320026391754	24.700000000000003	1.1878497853307244
96	-1.487644053125454	19.7789926700626	5.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.09880775121518036	26.200000000000003	1.1098047908933704
97	-1.357592863110748	21.06457291959324	3.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.13005119001470608	26.200000000000003	1.2855802495306392
98	-1.2529534492566645	22.377392019045114	1.0	2.0	1.0	[0.15, 0.1359570396392354, 0.15, 0.15]	0.10463941385408337	28.000000000000004	1.3128190994518745
99	-1.186030096768856	23.696921378900523	2.0	2.0	1.0	[0.15, 0.12751165205287676, 0.15, 0.15]	0.06692335248780848	29.800000000000004	1.3195293598554074
100	-1.1632113650209601	25.03225157351085	4.0	2.0	1.0	[0.15, 0.1222452521102124, 0.15, 0.15]	0.022818731747895945	29.800000000000004	1.335330194610329
101	-1.118987266857482	26.34346622858959	5.0	2.0	1.0	[0.15, 0.1334813371191446, 0.15, 0.15]	0.044224098163478116	31.300000000000004	1.311214655078739
102	-1.0359701238578671	27.63405266808013	6.0	2.0	1.0	[0.15, 0.14521816965432865, 0.15, 0.15]	0.083017142999615	32.800000000000004	1.2905864394905393
103	0.6878985598626199	28.982564291518923	0.0	2.0	1.0	[0.15, 0.11984262351525815, 0.15, 0.15]	1.723868683720487	36.300000000000004	1.3485116234387926
104	0.6722467249226886	30.34533324375	1.0	2.0	1.0	[0.15, 0.11123324941650234, 0.15, 0.15]	-0.01565183493993134	38.1	1.3627689522310773
105	2.718691136701837	31.7419951421464	0.0	2.0	1.0	[0.15, 0.08951701386820936, 0.15, 0.15]	2.0464444117791487	41.6	1.3966618983963972
106	2.6207735715804534	33.0998793950994	6.0	2.0	1.0	[0.15, 0.10462846042236604, 0.15, 0.15]	-0.09791756512138358	43.1	1.357884252952998
107	2.5662314601357	34.445429739424085	6.0	2.0	1.0	[0.15, 0.11174651111856063, 0.15, 0.15]	-0.05454211144475345	44.6	1.3455503443246841
108	2.5025075978573583	35.81662117897689	1.0	2.0	1.0	[0.15, 0.09993199866552732, 0.15, 0.15]	-0.06372386227834148	46.4	1.3711914395528049
109	2.4334660956972276	37.179596870672334	1.0	2.0	1.0	[0.15, 0.09965260723514982, 0.15, 0.15]	-0.06904150216013061	48.199999999999996	1.3629756916954436
110	2.4142071208374873	38.321038778679636	5.0	2.0	1.0	[0.15, 0.11876882010213588, 0.15, 0.15]	-0.019258974859740055	49.699999999999996	1.1414419080073015
111	2.4256724196274857	39.46087110239487	4.0	2.0	1.0	[0.15, 0.11867284682435807, 0.15, 0.15]	0.011465298789998388	49.699999999999996	1.1398323237152332
112	2.4640118795466277	40.595576615524415	3.0	2.0	1.0	[0.15, 0.12516624312439292, 0.15, 0.15]	0.038339459919142074	49.699999999999996	1.134705513129549
113	4.105479195344381	41.93050294061958	0.0	2.0	1.0	[0.15, 0.1464234729962194, 0.15, 0.15]	1.6414673157977537	53.199999999999996	1.3349263250951708
114	4.233766269264423	43.257532624671335	3.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.1282870739200418	53.199999999999996	1.3270296840517548
115	4.363023324846891	44.773941904679326	4.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.12925705558246786	53.199999999999996	1.5164092800079927
116	4.516297373760915	46.285866368542955	1.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.15327404891402463	54.99999999999999	1.511924463863626
117	4.663433962373572	47.796690366495774	2.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.1471365886126571	56.79999999999999	1.510823997952817
118	6.281474253305331	49.291445098225346	0.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.6180402909317586	60.29999999999999	1.4947547317295717
119	6.889268531494383	50.78181423338468	0.0	2.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.6077942781890524	63.79999999999999	1.4903691351593302
120	2.557168483536046	1.4677285761886656	0.0	3.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.557168483536046	3.5	1.4677285761886656
121	2.688000184533564	2.588993960144153	3.0	3.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.13083170099751804	3.5	1.1212653839554871
122	3.3861917503759655	4.013118494142977	0.0	3.0	1.0	[0.10046050636914458, 0.15, 0.15, 0.15]	0.6981915658424015	7.0	1.4241245339988238
123	3.421845231078129	5.4210572663499645	1.0	3.0	1.0	[0.09509491090943183, 0.15, 0.15, 0.15]	0.03565348070216354	8.8	1.4079387722069878
124	3.542064778210599	6.538502954768162	1.0	3.0	1.0	[0.12662905083536763, 0.15, 0.15, 0.15]	0.12021954713247002	10.600000000000001	1.117445688418197
125	5.860652566163136	7.766762452103369	0.0	3.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.3185877879525374	14.100000000000001	1.2282594973352072
126	6.0188768916086905	9.36676245210337	1.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.15822432544555431	15.900000000000002	1.6
127	8.786976541196445	10.966762452103369	0.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.7680996495877555	19.400000000000002	1.6
128	8.886593155915575	12.380873149884197	5.0	3.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.09961661471913072	20.900000000000002	1.414110697780827
129	9.018730076247325	13.980873149884196	3.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.13213692033174979	20.900000000000002	1.6
130	11.351954545574829	15.580873149884196	0.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.333224469327504	24.400000000000002	1.6
131	11.493346169829062	17.180873149884196	1.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.14139162425423257	26.200000000000003	1.6
132	11.624423711748976	18.780873149884197	4.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.13107754191991455	26.200000000000003	1.6
133	11.723422125140813	20.3808731498842	5.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.09899841339183588	27.700000000000003	1.6
134	11.867415146114858	21.9808731498842	2.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.1439930209740463	29.500000000000004	1.6
135	13.435756136319032	23.5808731498842	0.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.5683409902041736	33.0	1.6
136	15.892406477374234	25.180873149884203	0.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.4566503410552016	36.5	1.6
137	16.022941152997223	26.258387651280035	4.0	3.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.13053467562299018	36.5	1.0775145013958314
138	16.154091447415	27.858387651280037	4.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.13115029441777595	36.5	1.6
139	16.285721484432973	29.458387651280038	4.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.13163003701797366	36.5	1.6
140	16.38200297110625	31.05838765128004	6.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.09628148667327699	38.0	1.6
141	16.549034896816668	32.65838765128004	1.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.1670319257104176	39.8	1.6
142	16.682181708358574	34.25838765128004	3.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.13314681154190527	39.8	1.6
143	18.648151817118883	35.85838765128004	0.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.9659701087603099	43.3	1.6
144	18.801134057536004	37.45838765128004	1.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.15298224041711897	45.099999999999994	1.6
145	18.899430968623527	39.05838765128004	6.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.09829691108752325	46.599999999999994	1.6
146	20.584744244751867	40.658387651280044	0.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.6853132761283405	50.099999999999994	1.6
147	20.713311196105685	42.258387651280046	3.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.1285669513538194	50.099999999999994	1.6
148	20.87033071970832	43.85838765128005	2.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.15701952360263438	51.89999999999999	1.6
149	20.971073711422168	45.45838765128005	5.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.1007429917138458	53.39999999999999	1.6
150	22.570550516409934	47.05838765128005	0.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.5994768049877663	56.89999999999999	1.6
151	22.6991024953304	48.65838765128005	3.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.1285519789204669	56.89999999999999	1.6
152	22.827139211167623	50.25838765128005	3.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.1280367158372216	56.89999999999999	1.6
153	22.930151787009482	51.858387651280054	6.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.10301257584186019	58.39999999999999	1.6
154	23.059130813903437	53.458387651280056	4.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.12897902689395507	58.39999999999999	1.6
155	23.15800395361665	55.05838765128006	6.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.09887313971321238	59.89999999999999	1.6
156	23.25569510611048	56.65838765128006	5.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.09769115249382879	61.39999999999999	1.6
157	24.982438737720603	58.25838765128006	0.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.7267436316101246	64.89999999999999	1.6
158	25.08569730001163	59.85838765128006	6.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.10325856229102873	66.39999999999999	1.6
159	25.213966955884153	61.45838765128006	3.0	3.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.12826965587252045	66.39999999999999	1.6
160	0.10053185759662081	1.6	6.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.10053185759662081	1.5	1.6
161	0.2309597055048023	3.2	4.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.1304278479081815	1.5	1.6
162	0.33252087299122535	4.800000000000001	5.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.10156116748642305	3.0	1.6
163	0.4857615096678003	6.4	2.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.15324063667657492	4.8	1.6
164	0.6372673704533542	8.0	2.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.151505860785554	6.6	1.6
165	2.0450706516644415	9.6	0.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.4078032812110872	10.1	1.6
166	2.145353806777931	11.2	5.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.10028315511348966	11.6	1.6
167	2.296132986183447	12.799999999999999	1.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.15077917940551583	13.4	1.6
168	2.3972483766032675	14.399999999999999	5.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.10111539041982072	14.9	1.6
169	2.5531257208958995	15.999999999999998	1.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.1558773442926321	16.7	1.6
170	2.681548424255216	17.599999999999998	4.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.12842270335931652	16.7	1.6
171	2.7805900084542965	19.2	5.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.0990415841990805	18.2	1.6
172	4.534487694096506	20.8	0.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.7538976856422095	21.7	1.6
173	5.997694616484992	22.400000000000002	0.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.4632069223884865	25.2	1.6
174	6.126511838682472	24.000000000000004	4.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.1288172221974793	25.2	1.6
175	6.255706792479414	25.600000000000005	4.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.12919495379694212	25.2	1.6
176	8.150978925232115	27.200000000000006	0.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.8952721327527022	28.7	1.6
177	8.279483381224491	28.800000000000008	3.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.12850445599237623	28.7	1.6
178	8.410002146052287	30.40000000000001	4.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.13051876482779534	28.7	1.6
179	10.063531755460428	32.00000000000001	0.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.6535296094081415	32.2	1.6
180	12.073904685825386	33.60000000000001	0.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.010372930364959	35.7	1.6
181	12.220566374597414	35.01204014730441	1.0	4.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.14666168877202762	37.5	1.4120401473044053
182	12.318833829727607	36.034095204086555	6.0	4.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.0982674551301937	39.0	1.0220550567821398
183	12.4610647526465	37.634095204086556	3.0	4.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.14223092291889233	39.0	1.6
