	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
0	1.574825539456041	1.6	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.574825539456041	0.03619522214158644	3.0	1.6
1	2.4313893081275246	3.2	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.8565637686714834	0.0182386778719725	6.0	1.6
2	3.8726367134754214	4.800000000000001	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.4412474053478967	0.032855768788882835	9.0	1.6
3	6.034727040311644	6.4	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.1620903268362226	0.05087684182609098	12.0	1.6
4	8.19707481666527	7.810976287224884	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.1623477763536254	0.05088327806402605	15.0	1.4109762872248832
5	10.502941966598536	9.220444295439984	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.3058671499332672	0.0544712624035171	18.0	1.4094680082151
6	12.934402371446836	10.820444295439984	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.4314604048483006	0.057611093776392924	21.0	1.6
7	15.129945393069757	12.420444295439983	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.19554302162292	0.05171315919575842	24.0	1.6
8	17.384430912387863	13.452019493508883	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.254485519318106	0.05318672163813807	27.0	1.0315751980689005
9	19.93277390608818	15.052019493508883	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.5483429937003153	0.0605331584976933	30.0	1.6
10	22.12493895954683	16.652019493508885	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.19216505345865	0.051628709991651665	33.0	1.6
11	24.30767833952704	18.252019493508886	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.18273937998021	0.05139306815469066	36.0	1.6
12	26.537893165674376	19.092791045909745	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2302148261473373	0.052579954308868845	39.0	0.8407715524008583
13	29.08763245289302	20.23979262615459	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.549739287218644	0.06056806583565152	42.0	1.1470015802448448
14	30.920767244533817	21.592053699714693	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.10317073550924065, 0.08050032629180125]	1.833134791640799	0.05896091335669634	45.0	1.352261073560103
15	30.53593017134662	22.921724371839094	2.0	0.0	0.0	1.0	[0.15, 0.15, 0.10470458816497016, 0.09769147260097878]	-0.3848370731871958	0.0056751327489347496	45.0	1.3296706721244014
16	30.049187868046335	24.197596868047174	2.0	0.0	0.0	1.0	[0.15, 0.15, 0.0733583086542641, 0.15]	-0.48674230330028695	0.010687575314015572	45.0	1.27587249620808
17	29.529032545340325	25.46592576945293	2.0	0.0	0.0	1.0	[0.15, 0.15, 0.07099214520443699, 0.15]	-0.5201553227060104	0.011600933606827775	45.0	1.2683289014057548
18	29.17464525166021	26.79124394059644	2.0	0.0	0.0	1.0	[0.15, 0.10487807732453329, 0.10266200634912524, 0.15]	-0.3543872936801147	0.011497054934887374	45.0	1.3253181711435102
19	28.835906340099633	28.247857540500597	2.0	0.0	0.0	1.0	[0.15, 0.06730047407945752, 0.15, 0.15]	-0.33873891156057684	0.011512277730635274	45.0	1.4566135999041547
20	28.55196084130226	29.65863873776672	2.0	0.0	0.0	1.0	[0.15, 0.07269568126999577, 0.15, 0.15]	-0.2839454987973727	0.011631338158286401	45.0	1.4107811972661233
21	28.525053429112106	31.14923703019	2.0	0.0	0.0	1.0	[0.15, 0.10940170757671867, 0.15, 0.15]	-0.026907412190154294	0.01158510277629094	45.0	1.4905982924232815
22	28.66413044576173	32.74923703019	2.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.13907701664962477	0.012060362857041346	45.0	1.6
