	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
0	1.6078398067451598	1.6	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.6078398067451598	0.03702057882381441	3.0	1.6
1	2.752083081516317	3.2	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.144243274771157	0.02543066552446434	6.0	1.6
2	4.308108411834765	4.800000000000001	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.5560253303184481	0.03572521691314662	9.0	1.6
3	4.925312522960086	6.4	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.6172041111253204	0.012254686433318424	12.0	1.6
4	6.98263383256674	8.0	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.057321309606654	0.04825761639535176	15.0	1.6
5	9.260631573913196	9.041641755921464	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.277997741346456	0.053774527188846816	18.0	1.041641755921465
6	11.801109726606477	10.641641755921464	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.54047815269328	0.06033653747251742	21.0	1.6
7	14.229775082791733	12.241641755921464	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.4286653561852556	0.05754121755981681	24.0	1.6
8	15.550895325498308	13.841641755921463	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.3211202427065754	0.0298525897228498	27.0	1.6
9	17.72913642867612	15.441641755921463	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.1782411031778133	0.05128061123463075	30.0	1.6
10	19.931640838782577	17.041641755921464	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.202504410106458	0.05188719390784686	33.0	1.6
11	22.19544315423071	18.258634002082843	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.26380231544813	0.05341964154138867	36.0	1.2169922461613796
12	24.74350767661748	19.858634002082844	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.5480645223867713	0.060526196714854694	39.0	1.6
13	26.958073547254138	21.458634002082846	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.214565870636657	0.05218873042110184	42.0	1.6
14	27.444262611163452	23.058634002082847	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	0.4861890639093137	0.008979310252918257	45.0	1.6
15	29.62923437268101	24.30392080498016	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.1849717615175606	0.05144887769312443	48.0	1.24528680289731
16	31.92348497330943	25.55033200367146	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2942506006284207	0.05418084867089593	51.0	1.246411198691302
17	34.145241116509986	27.150332003671462	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.221756143200554	0.05236848723519927	54.0	1.6
18	36.34290083434576	28.392034147008566	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.1976597178357733	0.05176607660107975	57.0	1.241702143337104
19	38.292199356829435	29.992034147008567	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.9492985224836705	0.04555704671727718	60.0	1.6
20	40.47351916180804	31.59203414700857	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.1813198049786067	0.05135757877965058	63.0	1.6
21	42.66036368312419	33.19203414700857	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.186844521316148	0.051495696688089114	66.0	1.6
22	44.92801711306395	34.411462551148816	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2676534299397644	0.05351591940367952	69.0	1.219428404140242
23	47.47100511284204	36.01146255114882	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.5429879997780884	0.06039928364963762	72.0	1.6
24	49.948655647393934	37.61146255114882	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.477650534551889	0.058765847018982645	75.0	1.6
25	51.07953872476903	39.21146255114882	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.130883077375097	0.02509666058956284	78.0	1.6
26	52.211923614941846	40.81146255114882	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.1323848901728184	0.025134205909505877	81.0	1.6
27	54.35261048448451	42.41146255114882	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.140686869542663	0.05034175539375199	84.0	1.6
28	55.535939244889335	44.011462551148824	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.183328760404828	0.02640780266530611	87.0	1.6
29	57.883005711238326	45.611462551148826	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.347066466348991	0.05550124531391019	90.0	1.6
30	59.905402729559825	47.21146255114883	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.022397018321498	0.04738450911322286	93.0	1.6
31	62.087540093524865	48.81146255114883	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.1821373639650385	0.05137801775431138	96.0	1.6
32	64.3140287309456	49.86822767666938	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2264886374207267	0.05248679959070358	99.0	1.0567651255205492
33	66.8589906372295	51.46822767666938	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.544961906283905	0.06044863131228304	102.0	1.6
34	69.30799681148272	53.06822767666938	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.4490061742532325	0.05804973801151622	105.0	1.6
35	71.3951385708198	54.66822767666938	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.087141759337072	0.04900312763861221	108.0	1.6
36	72.94719949037993	56.26822767666938	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.5520609195601316	0.03562610664418871	111.0	1.6
37	75.16256485215114	57.33487081294312	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.215365361771205	0.052208717699465536	114.0	1.0666431362737363
38	77.70719725823774	58.249601314373834	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.544632406086604	0.060440393807350515	117.0	0.9147305014307124
39	79.51350549125613	59.314597237627446	0.0	0.0	0.0	1.0	[0.15, 0.11601959410151469, 0.08373874931964934, 0.14025176834489078]	1.8063082330183815	0.05841350757856491	120.0	1.0649959232536086
40	78.92802773627055	60.38877961255534	2.0	0.0	0.0	1.0	[0.15, 0.10524238166604669, 0.08088741708476355, 0.14881016652092133]	-0.5854777549855722	0.004494375481530175	120.0	1.074182374927892
41	78.27739883559033	61.611355107171576	2.0	0.0	0.0	1.0	[0.15, 0.08906788154899395, 0.08318028431787415, 0.15]	-0.6506289006802156	0.008612592786360163	120.0	1.2225754946162344
42	77.71599438794577	62.764833025101495	2.0	0.0	0.0	1.0	[0.15, 0.07929121403935613, 0.09889983194355509, 0.15]	-0.561404447644558	0.011349588197448449	120.0	1.1534779179299173
43	77.39463679095573	64.06717987184521	2.0	0.0	0.0	1.0	[0.15, 0.07765193171208112, 0.13434126533405016, 0.15]	-0.3213575969900465	0.01141240224366515	120.0	1.30234684674371
44	77.19762739314781	65.47942157407644	2.0	0.0	0.0	1.0	[0.15, 0.0826551388849632, 0.15, 0.15]	-0.1970093978079237	0.012084704937057154	120.0	1.412241702231226
45	77.12662624441361	66.66592288076707	2.0	0.0	0.0	1.0	[0.15, 0.10140715121372577, 0.15, 0.15]	-0.07100114873419812	0.01133413615044625	120.0	1.186501306690634
46	77.2408438081288	68.03372625934888	2.0	0.0	0.0	1.0	[0.15, 0.14272105364890925, 0.15, 0.15]	0.11421756371518267	0.011584729318048341	120.0	1.367803378581806
47	78.85152886716536	69.56059411603461	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.6106850590365571	0.03709171013109934	123.0	1.526867856685726
48	80.12365461131233	71.07921015269416	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.2721257441469735	0.028627727258859755	126.0	1.5186160366595531
49	81.40182914112863	72.58918441409993	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.2781745298163005	0.02877894690059293	129.0	1.5099742614057776
