	action_index	object_in_range	v_measure_calc_distance	v_measure_sensor_distance
96	0.0	0.0	3.0	1.6
97	0.0	0.0	3.0	1.6
98	0.0	0.0	3.0	1.6
99	0.0	0.0	3.0	1.6
100	0.0	0.0	3.0	1.6
101	0.0	0.0	3.0	1.6
102	0.0	0.0	3.0	1.6
103	0.0	0.0	3.0	1.6
104	0.0	0.0	3.0	1.6
105	0.0	0.0	3.0	1.6
106	0.0	0.0	3.0	1.6
107	0.0	0.0	3.0	1.6
108	0.0	0.0	3.0	1.6
109	0.0	0.0	3.0	1.6
110	0.0	0.0	3.0	1.6
111	0.0	0.0	3.0	1.6
112	0.0	0.0	3.0	1.6
113	0.0	0.0	3.0	1.6
114	0.0	0.0	3.0	1.6
115	0.0	0.0	3.0	1.6
116	0.0	0.0	3.0	1.6
117	0.0	0.0	3.0	1.6
118	0.0	0.0	3.0	1.6
119	0.0	0.0	3.0	1.6
120	0.0	0.0	3.0	1.6
121	0.0	0.0	3.0	1.6
122	0.0	0.0	3.0	1.6
123	0.0	0.0	3.0	1.6
124	0.0	0.0	3.0	1.6
125	0.0	0.0	3.0	1.6
126	0.0	0.0	3.0	1.6
127	0.0	0.0	3.0	1.6
128	0.0	0.0	3.0	1.6
129	0.0	0.0	3.0	1.6
130	0.0	0.0	3.0	1.6
131	0.0	0.0	3.0	1.6
132	0.0	0.0	3.0	1.6
133	0.0	0.0	3.0	1.6
134	0.0	0.0	3.0	1.6
135	0.0	0.0	3.0	1.6
136	0.0	0.0	3.0	1.6
137	0.0	0.0	3.0	1.6
138	0.0	0.0	3.0	1.6
139	0.0	0.0	3.0	1.6
140	0.0	0.0	3.0	1.6
141	0.0	0.0	3.0	1.6
142	0.0	0.0	3.0	1.6
143	0.0	0.0	3.0	1.6
144	0.0	0.0	3.0	1.6
145	0.0	0.0	3.0	1.6
146	0.0	0.0	3.0	1.6
147	0.0	0.0	3.0	1.6
148	0.0	0.0	3.0	1.0630316253111989
149	1.0	1.0	0.0	0.8687555817773871
150	1.0	1.0	0.0	1.0842300440909765
151	1.0	1.0	0.0	0.8743881264176687
152	1.0	1.0	0.0	1.0873941108604042
153	1.0	1.0	0.0	0.8883414892451698
154	1.0	1.0	0.0	1.073404066720148
155	0.0	0.0	3.0	1.4060366954652586
156	0.0	0.0	3.0	1.6
157	0.0	0.0	3.0	1.6
158	0.0	0.0	3.0	1.6
159	0.0	0.0	3.0	1.6
160	0.0	0.0	3.0	1.6
161	0.0	0.0	3.0	1.6
162	0.0	0.0	3.0	1.6
163	0.0	0.0	3.0	1.6
164	0.0	0.0	3.0	1.6
165	0.0	0.0	3.0	1.6
166	0.0	0.0	3.0	1.6
167	0.0	0.0	3.0	1.6
168	0.0	0.0	3.0	1.6
169	0.0	0.0	3.0	1.6
170	0.0	0.0	3.0	1.6
171	0.0	0.0	3.0	1.6
172	0.0	0.0	3.0	1.6
173	0.0	0.0	3.0	1.6
174	0.0	0.0	3.0	1.6
175	0.0	0.0	3.0	1.6
176	0.0	0.0	3.0	1.6
177	0.0	0.0	3.0	1.6
178	0.0	0.0	3.0	1.6
179	0.0	0.0	3.0	1.6
180	0.0	0.0	3.0	1.6
181	0.0	0.0	3.0	1.6
182	0.0	0.0	3.0	1.6
183	0.0	0.0	3.0	1.6
184	0.0	0.0	3.0	1.6
185	0.0	0.0	3.0	1.6
186	0.0	0.0	3.0	1.6
187	0.0	0.0	3.0	1.6
188	0.0	0.0	3.0	1.6
189	0.0	0.0	3.0	1.6
190	0.0	0.0	3.0	1.6
191	0.0	0.0	3.0	1.6
192	0.0	0.0	3.0	1.6
193	0.0	0.0	3.0	1.6
194	0.0	0.0	3.0	1.6
195	0.0	0.0	3.0	1.6
196	0.0	0.0	3.0	1.6
197	0.0	0.0	3.0	1.6
198	0.0	0.0	3.0	1.6
199	0.0	0.0	3.0	1.6
200	0.0	0.0	3.0	1.6
201	0.0	0.0	3.0	1.6
202	0.0	0.0	3.0	1.6
203	0.0	0.0	3.0	1.6
204	0.0	0.0	3.0	1.6
205	0.0	0.0	3.0	1.6
206	0.0	0.0	3.0	1.6
207	0.0	0.0	3.0	1.6
208	0.0	0.0	3.0	1.6
209	0.0	0.0	3.0	1.6
210	0.0	0.0	3.0	1.6
211	0.0	0.0	3.0	1.6
212	0.0	0.0	3.0	1.6
213	0.0	0.0	3.0	1.6
214	0.0	0.0	3.0	1.0636607757744763
215	1.0	1.0	0.0	1.0662431374140264
216	1.0	1.0	0.0	1.0844373946523767
217	1.0	1.0	0.0	1.074579489320052
218	1.0	1.0	0.0	1.2646119107231348
219	1.0	1.0	0.0	1.2324752568948447
220	1.0	1.0	0.0	1.409701678563674
221	0.0	0.0	3.0	1.6
222	0.0	0.0	3.0	1.6
223	0.0	0.0	3.0	1.6
224	0.0	0.0	3.0	1.6
225	0.0	0.0	3.0	1.6
226	0.0	0.0	3.0	1.6
227	0.0	0.0	3.0	1.6
228	0.0	0.0	3.0	1.6
229	0.0	0.0	3.0	1.6
230	0.0	0.0	3.0	1.6
231	0.0	0.0	3.0	1.6
232	0.0	0.0	3.0	1.6
233	0.0	0.0	3.0	1.6
234	0.0	0.0	3.0	1.6
235	0.0	0.0	3.0	1.6
236	0.0	0.0	3.0	1.6
237	0.0	0.0	3.0	1.6
238	0.0	0.0	3.0	1.6
239	0.0	0.0	3.0	1.6
240	0.0	0.0	3.0	1.6
241	0.0	0.0	3.0	1.6
242	0.0	0.0	3.0	1.6
243	0.0	0.0	3.0	1.6
244	0.0	0.0	3.0	1.6
245	0.0	0.0	3.0	1.6
246	0.0	0.0	3.0	1.6
247	0.0	0.0	3.0	1.6
248	0.0	0.0	3.0	1.6
249	0.0	0.0	3.0	1.6
250	0.0	0.0	3.0	1.6
251	0.0	0.0	3.0	1.6
252	0.0	0.0	3.0	1.6
253	0.0	0.0	3.0	1.6
254	0.0	0.0	3.0	1.6
255	0.0	0.0	3.0	1.6
256	0.0	0.0	3.0	1.6
257	0.0	0.0	3.0	1.6
258	0.0	0.0	3.0	1.6
259	0.0	0.0	3.0	1.6
260	0.0	0.0	3.0	1.6
261	0.0	0.0	3.0	1.6
262	0.0	0.0	3.0	1.6
263	0.0	0.0	3.0	1.6
264	0.0	0.0	3.0	1.6
265	0.0	0.0	3.0	1.6
266	0.0	0.0	3.0	1.6
267	0.0	0.0	3.0	1.6
268	0.0	0.0	3.0	1.6
269	0.0	0.0	3.0	1.6
270	0.0	0.0	3.0	1.6
271	0.0	0.0	3.0	1.6
272	0.0	0.0	3.0	1.6
273	0.0	0.0	3.0	1.6
274	0.0	0.0	3.0	1.6
275	0.0	0.0	3.0	1.6
276	0.0	0.0	3.0	1.6
277	0.0	0.0	3.0	1.6
278	0.0	0.0	3.0	1.6
279	0.0	0.0	3.0	1.4050680799384458
280	0.0	0.0	3.0	0.7661966409325098
281	2.0	1.0	0.0	0.9793801421713713
282	2.0	1.0	0.0	0.969630081538261
283	2.0	1.0	0.0	1.1605717560228839
284	2.0	1.0	0.0	1.3171025658134399
285	0.0	0.0	3.0	1.0010890473213623
286	2.0	1.0	0.0	0.7861277703709507
287	2.0	1.0	0.0	0.9163828840272836
288	2.0	1.0	0.0	0.8941061541892197
289	2.0	1.0	0.0	0.9383977297060315
290	2.0	1.0	0.0	1.0317254244478775
291	0.0	0.0	3.0	1.1078140726154757
292	0.0	0.0	3.0	0.9443685018743239
293	2.0	1.0	0.0	0.9525870439919689
294	2.0	1.0	0.0	1.1467555773478266
295	0.0	0.0	3.0	1.1004467927065016
296	0.0	0.0	3.0	1.0194591450922208
297	2.0	1.0	0.0	1.2109830492225502
298	2.0	1.0	0.0	1.0193553751230693
299	0.0	0.0	3.0	1.2193782895118006
300	0.0	0.0	3.0	1.231956844899259
301	0.0	0.0	3.0	1.2409869264070492
302	0.0	0.0	3.0	1.2493828696450022
303	0.0	0.0	3.0	1.2056048667284052
304	0.0	0.0	3.0	1.25167696930255
305	0.0	0.0	3.0	1.2771959218137923
306	0.0	0.0	3.0	1.2870216290710905
307	0.0	0.0	3.0	1.2985232172302303
308	0.0	0.0	3.0	1.3104124996058273
309	2.0	1.0	0.0	1.285763667832325
310	0.0	0.0	3.0	1.426115280674537
311	0.0	0.0	3.0	1.3988970589622256
312	0.0	0.0	3.0	1.3684676483897795
313	0.0	0.0	3.0	1.336432212853861
314	0.0	0.0	3.0	1.3057841819546794
315	0.0	0.0	3.0	1.4819527432168322
316	0.0	0.0	3.0	1.4694290864558135
317	0.0	0.0	3.0	1.4564389945546026
318	0.0	0.0	3.0	1.4409169415727123
319	0.0	0.0	3.0	1.4164102537404342
320	0.0	0.0	3.0	1.4160375641938212
321	0.0	0.0	3.0	1.4028591921536182
322	0.0	0.0	3.0	1.6
323	0.0	0.0	3.0	1.6
324	0.0	0.0	3.0	1.6
325	0.0	0.0	3.0	1.6
326	0.0	0.0	3.0	1.6
327	0.0	0.0	3.0	1.6
328	0.0	0.0	3.0	1.6
329	0.0	0.0	3.0	1.6
330	0.0	0.0	3.0	1.6
331	0.0	0.0	3.0	1.6
332	0.0	0.0	3.0	1.6
333	0.0	0.0	3.0	1.6
334	0.0	0.0	3.0	1.6
335	0.0	0.0	3.0	1.6
336	0.0	0.0	3.0	1.6
337	0.0	0.0	3.0	1.6
338	0.0	0.0	3.0	1.6
339	0.0	0.0	3.0	1.6
340	0.0	0.0	3.0	1.6
341	0.0	0.0	3.0	1.6
342	0.0	0.0	3.0	1.6
343	0.0	0.0	3.0	1.6
344	0.0	0.0	3.0	1.6
345	0.0	0.0	3.0	1.6
346	0.0	0.0	3.0	1.6
347	0.0	0.0	3.0	1.6
348	0.0	0.0	3.0	1.6
349	0.0	0.0	3.0	1.6
350	0.0	0.0	3.0	1.6
351	0.0	0.0	3.0	1.6
352	0.0	0.0	3.0	1.6
353	0.0	0.0	3.0	1.6
354	0.0	0.0	3.0	1.6
355	0.0	0.0	3.0	1.6
356	0.0	0.0	3.0	1.6
357	0.0	0.0	3.0	1.6
358	0.0	0.0	3.0	1.6
359	0.0	0.0	3.0	1.2252765324344765
360	2.0	1.0	0.0	1.2346505831243066
361	2.0	1.0	0.0	1.0453442956022592
362	2.0	1.0	0.0	1.2420934792841685
363	0.0	0.0	3.0	1.291948541616662
364	0.0	0.0	3.0	1.1889204202443042
365	2.0	1.0	0.0	1.3621007889572194
366	0.0	0.0	3.0	1.2119496290928278
367	2.0	1.0	0.0	1.3997185649184671
368	2.0	1.0	0.0	1.1720612782544242
369	0.0	0.0	3.0	1.3485042005350962
370	0.0	0.0	3.0	1.3369434709095862
371	0.0	0.0	3.0	1.3192813652076012
372	0.0	0.0	3.0	1.310916229465939
373	0.0	0.0	3.0	1.2993025654162151
374	0.0	0.0	3.0	1.2867861762859012
375	0.0	0.0	3.0	1.2752150725088618
376	0.0	0.0	3.0	1.2633591340294508
377	0.0	0.0	3.0	1.25270040407254
378	0.0	0.0	3.0	1.2388899758084246
379	0.0	0.0	3.0	1.2315307377142368
380	0.0	0.0	3.0	1.2214067712435663
381	0.0	0.0	3.0	1.2130833821938851
382	0.0	0.0	3.0	1.4093005224676052
383	0.0	0.0	3.0	1.40508582355706
384	0.0	0.0	3.0	1.4001033057269565
385	0.0	0.0	3.0	1.6
386	0.0	0.0	3.0	1.6
387	0.0	0.0	3.0	1.6
388	0.0	0.0	3.0	1.6
389	0.0	0.0	3.0	1.6
390	0.0	0.0	3.0	1.6
391	0.0	0.0	3.0	1.6
392	0.0	0.0	3.0	1.6
393	0.0	0.0	3.0	1.6
394	0.0	0.0	3.0	1.6
395	0.0	0.0	3.0	1.6
396	0.0	0.0	3.0	1.6
397	0.0	0.0	3.0	1.6
398	0.0	0.0	3.0	1.6
399	0.0	0.0	3.0	1.6
400	0.0	0.0	3.0	1.6
401	0.0	0.0	3.0	1.6
402	0.0	0.0	3.0	1.6
403	0.0	0.0	3.0	1.6
404	0.0	0.0	3.0	1.6
405	0.0	0.0	3.0	1.6
406	0.0	0.0	3.0	1.6
407	0.0	0.0	3.0	1.6
408	0.0	0.0	3.0	1.6
409	0.0	0.0	3.0	1.6
410	0.0	0.0	3.0	1.6
411	0.0	0.0	3.0	1.6
412	0.0	0.0	3.0	1.6
413	0.0	0.0	3.0	1.6
414	0.0	0.0	3.0	1.6
415	0.0	0.0	3.0	1.6
416	0.0	0.0	3.0	1.6
417	0.0	0.0	3.0	1.6
418	0.0	0.0	3.0	1.6
419	0.0	0.0	3.0	1.6
420	0.0	0.0	3.0	1.6
421	0.0	0.0	3.0	1.6
422	0.0	0.0	3.0	1.4132703617293112
423	0.0	0.0	3.0	0.7846429902187209
424	1.0	1.0	0.0	0.8040807781674456
425	1.0	1.0	0.0	0.807368323033226
426	1.0	1.0	0.0	0.8399038240184494
427	1.0	1.0	0.0	0.8201747771628563
428	1.0	1.0	0.0	0.8210902936222045
429	1.0	1.0	0.0	0.7680636688631359
430	2.0	1.0	0.0	0.8855993918027032
431	1.0	1.0	0.0	0.8665904405830052
432	1.0	1.0	0.0	0.936744259320182
433	1.0	1.0	0.0	0.991094083052915
434	1.0	1.0	0.0	1.077277126077376
435	1.0	1.0	0.0	1.1187462030497233
436	1.0	1.0	0.0	1.18574540869193
437	0.0	0.0	3.0	1.0975547863139121
438	0.0	0.0	3.0	0.9159963621490216
439	0.0	0.0	3.0	1.2320681607585053
440	0.0	0.0	3.0	1.419308536223138
441	0.0	0.0	3.0	1.4245612054679901
442	0.0	0.0	3.0	1.4293293915265248
443	0.0	0.0	3.0	1.4341539784772612
444	0.0	0.0	3.0	1.4396590814039347
445	0.0	0.0	3.0	1.4446632027091193
446	0.0	0.0	3.0	1.2504895303202708
447	0.0	0.0	3.0	1.2605403978921506
448	0.0	0.0	3.0	1.2712867199733924
449	0.0	0.0	3.0	1.2812266174413605
450	0.0	0.0	3.0	1.0968115398782068
451	1.0	1.0	0.0	1.306943753290379
452	0.0	0.0	3.0	1.2983347111173715
453	0.0	0.0	3.0	1.2658436303417822
454	0.0	0.0	3.0	1.282734957492314
455	0.0	0.0	3.0	1.2700619034261833
456	0.0	0.0	3.0	1.2540389165639936
457	0.0	0.0	3.0	1.2434440284748969
458	0.0	0.0	3.0	1.231064292214893
459	0.0	0.0	3.0	1.4251299635102301
460	0.0	0.0	3.0	1.4193825583670003
461	0.0	0.0	3.0	1.4140783312153866
462	0.0	0.0	3.0	1.4087878367916333
463	0.0	0.0	3.0	1.403171963371582
464	0.0	0.0	3.0	1.6
465	0.0	0.0	3.0	1.6
466	0.0	0.0	3.0	1.6
467	0.0	0.0	3.0	1.6
468	0.0	0.0	3.0	1.6
469	0.0	0.0	3.0	1.6
470	0.0	0.0	3.0	1.6
471	0.0	0.0	3.0	1.6
472	0.0	0.0	3.0	1.6
473	0.0	0.0	3.0	1.6
474	0.0	0.0	3.0	1.6
475	0.0	0.0	3.0	1.6
476	0.0	0.0	3.0	1.6
477	0.0	0.0	3.0	1.6
478	0.0	0.0	3.0	1.6
479	0.0	0.0	3.0	1.6
480	0.0	0.0	3.0	1.6
