	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
0	1.574825539456041	1.4139197903978196	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.574825539456041	0.03619522214158644	3.0	1.4139197903978196
1	2.992079646568047	2.5101355772608986	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.417254107112006	0.03225593633298556	6.0	1.096215786863079
2	4.855348788244454	3.470277242829745	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.10285636856014485, 0.15]	1.8632691416764073	0.050944805868291955	9.0	0.9601416655688462
3	4.6411939541072735	3.8491985391237216	2.0	0.0	0.0	1.0	[0.15, 0.1297083937181962, 0.10578824032881161, 0.15]	-0.21415483413718076	0.008878602909562073	9.0	0.37892129629397653
4	4.4905532901559875	4.9062838568890985	2.0	0.0	0.0	1.0	[0.15, 0.1141855777537411, 0.12355659233850706, 0.15]	-0.15064066395128645	0.011735709955816248	9.0	1.0570853177653765
5	4.490480267919888	6.118796651274803	2.0	0.0	0.0	1.0	[0.15, 0.11448702681174175, 0.15, 0.15]	-7.302223609964749e-05	0.012953758982719747	9.0	1.2125127943857037
6	4.511553372919849	6.867922573811365	2.0	0.0	0.0	1.0	[0.15, 0.11891075353101832, 0.15, 0.15]	0.02107310499996132	0.013289171314519597	9.0	0.7491259225365623
7	4.65177395123643	8.126776813670725	2.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.14022057831658066	0.013203924523997235	9.0	1.2588542398593596
8	5.558889087052218	9.546646663297825	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.9071151358157877	0.019502462050580108	12.0	1.4198698496271
9	5.9308970673929515	10.956824665317082	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.37200798034073357	0.0061247831637037545	15.0	1.410178002019257
10	8.101641954804448	12.062303281545073	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.170744887411496	0.051093205840472805	18.0	1.1054786162279904
11	10.647925161143597	13.50453570891807	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.5462832063391496	0.060481663813664155	21.0	1.4422324273729958
12	13.105207284408996	14.935017134262996	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.4572821232653994	0.0582566367368204	24.0	1.4304814253449267
13	15.132839975231455	16.357886574754584	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.0276326908224593	0.0475154009257469	27.0	1.4228694404915883
14	16.235505929069415	17.776844787504437	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.1026659538379582	0.02439123250113437	30.0	1.4189582127498515
15	17.55760143004851	19.19239530026309	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.3220955009790958	0.02987697117966281	33.0	1.4155505127586543
16	19.37090268721092	20.599146635675243	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.8133012571624068	0.042157115084245585	36.0	1.4067513354121526
17	20.359609156439415	22.0032208992335	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.9887064692284955	0.0215422453858978	39.0	1.404074263558257
18	21.724176148649708	23.603220899233502	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.3645669922102939	0.03093875846044276	42.0	1.6
19	23.88161969130718	25.203220899233504	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.1574435426574707	0.05076067222162218	45.0	1.6
20	26.08340424692059	26.803220899233505	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.20178455561341	0.05186919754552066	48.0	1.6
21	28.33647939821217	28.213921244984185	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2530751512915796	0.05315146243747491	51.0	1.4107003457506786
22	30.801072380654727	29.813921244984186	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.4645929824425568	0.05843940821624933	54.0	1.6
23	33.04415301191815	31.413921244984188	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.2430806312634184	0.05290159943677087	57.0	1.6
24	35.261037316687165	32.82208754473254	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.216884304769014	0.05224669127441076	60.0	1.4081662997483553
25	37.45946414198701	34.42208754473254	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.198426825299849	0.05178525428768163	63.0	1.6
26	39.548305666923525	36.02208754473254	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.0888415249365115	0.049045621778598204	66.0	1.6
27	41.73473187829013	37.07374595086763	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.186426211366601	0.05148523893935044	69.0	1.051658406135087
28	44.284788906717296	38.673745950867634	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.5500570284271675	0.0605760093658646	72.0	1.6
29	46.7257592922202	40.273745950867635	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.4409703855029012	0.05784884329275795	75.0	1.6
30	48.83969126762129	41.87374595086764	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.1139319754010972	0.04967288304021285	78.0	1.6
31	51.02264980764467	42.92885407402657	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.1829585400233817	0.051398547155769955	81.0	1.0551081231589299
32	53.57226907160513	44.34309636725777	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.549619263960462	0.060565065254196956	84.0	1.4142422932312066
33	56.02347558420613	45.68363255781761	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.14759939857972262]	2.451206512601004	0.05830080056693179	87.0	1.3405361905598383
34	57.89982807817933	47.116271281463156	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.08908029096062078]	1.8763524939732008	0.05093815607695258	90.0	1.432638723645543
35	59.155792442608444	48.07135869916643	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.03838745033366127]	1.2559643644291114	0.051866962964773305	93.0	0.9550874177032764
36	58.422505842102076	49.49104966407752	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.11326369677723579, 0.025963970875646298]	-0.7332866005063693	0.01794335037128457	96.0	1.4196909649110903
37	56.12193600289459	50.98644161121146	2.0	0.0	0.0	1.0	[0.15, 0.15, 0.05411838659078557, 0.02354096159604688]	-2.3005698392074847	0.013865561906747212	96.0	1.4953919471339399
38	54.71798047535308	52.44107439897124	2.0	0.0	0.0	1.0	[0.15, 0.15, 0.03523790687547277, 0.15]	-1.4039555275415108	0.013181094648683797	96.0	1.4546327877597744
39	52.622912206231405	53.88237594336626	2.0	0.0	0.0	1.0	[0.15, 0.08217498414162615, 0.028239802533404825, 0.15]	-2.0950682691216773	0.012739607819833436	96.0	1.441301544395023
40	50.46311549816175	55.35233471926788	2.0	0.0	0.0	1.0	[0.15, 0.059882537788809066, 0.031285168266823565, 0.15]	-2.1597967080696585	0.005195443795904288	96.0	1.4699587759016182
41	49.76142502860893	56.87756761616662	2.0	0.0	0.0	1.0	[0.15, 0.04315392375832736, 0.15, 0.15]	-0.7016904695528183	0.00822957364646975	96.0	1.5252328968987428
42	48.81317365946946	58.41478438660278	2.0	0.0	0.0	1.0	[0.15, 0.03334073843934983, 0.15, 0.15]	-0.9482513691394722	0.010217622338249828	96.0	1.5372167704361575
43	47.69260807043465	59.9864385339682	2.0	0.0	0.0	1.0	[0.15, 0.028345852634588494, 0.15, 0.15]	-1.120565589034811	0.011511863021588315	96.0	1.5716541473654115
