	action_index	object_in_range	v_measure_calc_distance	v_measure_sensor_distance
135	1.0	1.0	0.0	1.2532012723184023
136	1.0	1.0	0.0	1.2501620688567372
137	1.0	1.0	0.0	1.2293549764055112
138	0.0	0.0	3.0	1.4203248442716583
139	0.0	0.0	3.0	1.4387677120819127
140	0.0	0.0	3.0	1.26462895331222
141	1.0	1.0	0.0	1.4454655219069223
142	0.0	0.0	3.0	1.4312975547423132
143	0.0	0.0	3.0	1.238036779399343
144	0.0	0.0	3.0	1.2408616949362732
145	0.0	0.0	3.0	1.2435757205609885
146	0.0	0.0	3.0	1.2472486593719725
147	0.0	0.0	3.0	1.4155514939194056
148	0.0	0.0	3.0	1.41597830856662
149	0.0	0.0	3.0	1.417625057370569
150	0.0	0.0	3.0	1.4207421661257313
151	0.0	0.0	3.0	1.421687010862056
152	0.0	0.0	3.0	1.4231877454194402
153	0.0	0.0	3.0	1.4232955538935252
154	0.0	0.0	3.0	1.4186249435476395
155	0.0	0.0	3.0	1.6
156	0.0	0.0	3.0	1.6
157	0.0	0.0	3.0	1.6
158	0.0	0.0	3.0	1.6
159	0.0	0.0	3.0	1.6
160	0.0	0.0	3.0	1.6
161	0.0	0.0	3.0	1.6
162	0.0	0.0	3.0	1.6
163	0.0	0.0	3.0	1.6
164	0.0	0.0	3.0	1.6
165	0.0	0.0	3.0	1.6
166	0.0	0.0	3.0	1.6
167	0.0	0.0	3.0	1.6
168	0.0	0.0	3.0	1.6
169	0.0	0.0	3.0	1.6
170	0.0	0.0	3.0	1.6
171	0.0	0.0	3.0	1.6
172	0.0	0.0	3.0	1.6
173	0.0	0.0	3.0	1.6
174	0.0	0.0	3.0	1.6
175	0.0	0.0	3.0	1.6
176	0.0	0.0	3.0	1.6
177	0.0	0.0	3.0	1.6
178	0.0	0.0	3.0	1.6
179	0.0	0.0	3.0	1.6
180	0.0	0.0	3.0	1.6
181	0.0	0.0	3.0	1.6
182	0.0	0.0	3.0	1.6
183	0.0	0.0	3.0	1.6
184	0.0	0.0	3.0	1.6
185	0.0	0.0	3.0	1.6
186	0.0	0.0	3.0	1.6
187	0.0	0.0	3.0	1.6
188	0.0	0.0	3.0	1.6
189	0.0	0.0	3.0	1.6
190	0.0	0.0	3.0	1.6
191	0.0	0.0	3.0	1.6
192	0.0	0.0	3.0	1.6
193	0.0	0.0	3.0	1.6
194	0.0	0.0	3.0	1.6
195	0.0	0.0	3.0	1.6
196	0.0	0.0	3.0	1.6
197	0.0	0.0	3.0	1.6
198	0.0	0.0	3.0	1.6
199	0.0	0.0	3.0	1.6
200	0.0	0.0	3.0	1.6
201	0.0	0.0	3.0	1.6
202	0.0	0.0	3.0	1.6
203	0.0	0.0	3.0	1.6
204	0.0	0.0	3.0	1.6
205	0.0	0.0	3.0	1.6
206	0.0	0.0	3.0	1.6
207	0.0	0.0	3.0	1.6
208	0.0	0.0	3.0	1.6
209	0.0	0.0	3.0	1.6
210	0.0	0.0	3.0	1.6
211	0.0	0.0	3.0	1.6
212	0.0	0.0	3.0	1.6
213	0.0	0.0	3.0	1.6
214	0.0	0.0	3.0	1.6
215	0.0	0.0	3.0	1.6
216	0.0	0.0	3.0	1.6
217	0.0	0.0	3.0	1.6
218	0.0	0.0	3.0	1.6
219	0.0	0.0	3.0	1.6
220	0.0	0.0	3.0	1.6
221	0.0	0.0	3.0	1.6
222	0.0	0.0	3.0	1.228198369050109
223	1.0	1.0	0.0	1.239084894328925
224	1.0	1.0	0.0	1.0481826934897067
225	1.0	1.0	0.0	1.2469067698788545
226	1.0	1.0	0.0	1.2389455935805431
227	1.0	1.0	0.0	1.4186585024916927
228	0.0	0.0	3.0	1.4163704731733253
229	0.0	0.0	3.0	1.424551418600708
230	0.0	0.0	3.0	1.434782899736446
231	0.0	0.0	3.0	1.4463152882514945
232	0.0	0.0	3.0	1.2620076503608832
233	1.0	1.0	0.0	1.4521300256907748
234	0.0	0.0	3.0	0.8986735470429941
235	1.0	1.0	0.0	1.0908260473661957
236	1.0	1.0	0.0	1.129512369396331
237	1.0	1.0	0.0	1.231937061818679
238	0.0	0.0	3.0	1.129387352944292
239	1.0	1.0	0.0	1.158958321630852
240	1.0	1.0	0.0	1.1719270235883563
241	0.0	0.0	3.0	1.2351802919349573
242	0.0	0.0	3.0	1.2753158560420133
243	0.0	0.0	3.0	1.4041115370623234
244	0.0	0.0	3.0	1.6
245	0.0	0.0	3.0	1.6
246	0.0	0.0	3.0	1.4215858779993864
247	0.0	0.0	3.0	1.4132777356718702
248	0.0	0.0	3.0	1.6
249	0.0	0.0	3.0	1.6
250	0.0	0.0	3.0	1.6
251	0.0	0.0	3.0	1.6
252	0.0	0.0	3.0	1.6
253	0.0	0.0	3.0	1.6
254	0.0	0.0	3.0	1.6
255	0.0	0.0	3.0	1.6
256	0.0	0.0	3.0	1.6
257	0.0	0.0	3.0	1.6
258	0.0	0.0	3.0	1.6
259	0.0	0.0	3.0	1.6
260	0.0	0.0	3.0	1.6
261	0.0	0.0	3.0	1.6
262	0.0	0.0	3.0	1.6
263	0.0	0.0	3.0	1.6
264	0.0	0.0	3.0	1.6
265	0.0	0.0	3.0	1.6
266	0.0	0.0	3.0	1.6
267	0.0	0.0	3.0	1.6
268	0.0	0.0	3.0	1.6
269	0.0	0.0	3.0	1.6
270	0.0	0.0	3.0	1.6
271	0.0	0.0	3.0	1.6
272	0.0	0.0	3.0	1.6
273	0.0	0.0	3.0	1.6
274	0.0	0.0	3.0	1.6
275	0.0	0.0	3.0	1.6
276	0.0	0.0	3.0	1.6
277	0.0	0.0	3.0	1.6
278	0.0	0.0	3.0	1.6
279	0.0	0.0	3.0	1.6
280	0.0	0.0	3.0	1.6
281	0.0	0.0	3.0	1.6
282	0.0	0.0	3.0	1.6
283	0.0	0.0	3.0	1.6
284	0.0	0.0	3.0	1.6
285	0.0	0.0	3.0	1.6
286	0.0	0.0	3.0	1.6
287	0.0	0.0	3.0	1.6
288	0.0	0.0	3.0	1.6
289	0.0	0.0	3.0	1.6
290	0.0	0.0	3.0	1.6
291	0.0	0.0	3.0	1.6
292	0.0	0.0	3.0	1.6
293	0.0	0.0	3.0	1.6
294	0.0	0.0	3.0	1.6
295	0.0	0.0	3.0	1.6
296	0.0	0.0	3.0	1.6
297	0.0	0.0	3.0	1.6
298	0.0	0.0	3.0	1.6
299	0.0	0.0	3.0	1.6
300	0.0	0.0	3.0	1.6
301	0.0	0.0	3.0	1.6
302	0.0	0.0	3.0	1.6
303	0.0	0.0	3.0	1.6
304	0.0	0.0	3.0	1.6
305	0.0	0.0	3.0	1.6
306	0.0	0.0	3.0	1.6
307	0.0	0.0	3.0	1.6
308	0.0	0.0	3.0	1.6
309	0.0	0.0	3.0	1.6
310	0.0	0.0	3.0	1.6
311	0.0	0.0	3.0	1.6
312	0.0	0.0	3.0	1.6
313	0.0	0.0	3.0	1.6
314	0.0	0.0	3.0	1.6
315	0.0	0.0	3.0	1.6
316	0.0	0.0	3.0	1.6
317	0.0	0.0	3.0	1.6
318	0.0	0.0	3.0	1.6
319	0.0	0.0	3.0	1.6
320	0.0	0.0	3.0	1.6
321	0.0	0.0	3.0	1.6
322	0.0	0.0	3.0	1.6
323	0.0	0.0	3.0	1.6
324	0.0	0.0	3.0	1.6
325	0.0	0.0	3.0	1.6
326	0.0	0.0	3.0	1.1195293838305531
327	2.0	1.0	0.0	0.9298010721343547
328	2.0	1.0	0.0	1.1229374027303662
329	2.0	1.0	0.0	1.1157871612575532
330	2.0	1.0	0.0	1.288297243157692
331	0.0	0.0	3.0	1.3089286487153373
332	0.0	0.0	3.0	1.3604526041225693
333	0.0	0.0	3.0	1.2337105359977243
334	2.0	1.0	0.0	1.408600833359567
335	2.0	1.0	0.0	1.1769449106888081
336	0.0	0.0	3.0	1.1634139364454876
337	0.0	0.0	3.0	1.3579159069120075
338	0.0	0.0	3.0	1.3497321899194508
339	0.0	0.0	3.0	1.342019811518235
340	0.0	0.0	3.0	1.3336404982091132
341	0.0	0.0	3.0	1.3260972618402014
342	0.0	0.0	3.0	1.318002345429803
343	0.0	0.0	3.0	1.311105932830196
344	0.0	0.0	3.0	1.3044910441829842
345	0.0	0.0	3.0	1.297265450829797
346	0.0	0.0	3.0	1.2904194775246234
347	0.0	0.0	3.0	1.2846442663225972
348	0.0	0.0	3.0	1.2806501228431795
349	0.0	0.0	3.0	1.2765944699907037
350	0.0	0.0	3.0	1.2734373543885198
351	0.0	0.0	3.0	1.269424776747541
352	0.0	0.0	3.0	1.266826499780822
353	0.0	0.0	3.0	1.264385050840311
354	0.0	0.0	3.0	1.2618421139698894
355	0.0	0.0	3.0	1.258973843856924
356	0.0	0.0	3.0	1.2564339243794758
357	0.0	0.0	3.0	1.2536635901408413
358	0.0	0.0	3.0	1.2511420849740198
359	0.0	0.0	3.0	1.2483970085693241
360	0.0	0.0	3.0	1.2526014843365845
361	0.0	0.0	3.0	1.2517035611410836
362	0.0	0.0	3.0	1.2497401052924115
363	0.0	0.0	3.0	0.7292182875592941
364	2.0	1.0	0.0	0.7300071993067025
365	2.0	1.0	0.0	1.0005396852223496
366	2.0	1.0	0.0	0.8617259709436742
367	2.0	1.0	0.0	1.136417106053348
368	0.0	0.0	3.0	1.149463243722466
369	0.0	0.0	3.0	1.116799365763099
370	0.0	0.0	3.0	0.8965623291353855
371	2.0	1.0	0.0	1.0766345716407124
372	2.0	1.0	0.0	1.027649497429186
373	0.0	0.0	3.0	0.9807265675282533
374	0.0	0.0	3.0	1.3563630578978982
375	0.0	0.0	3.0	1.3468295283133953
376	0.0	0.0	3.0	1.3376939702185768
377	0.0	0.0	3.0	1.3279029979178685
378	0.0	0.0	3.0	1.319891338116332
379	0.0	0.0	3.0	1.311136325938242
380	0.0	0.0	3.0	1.3030864820524097
381	0.0	0.0	3.0	1.2949452724177068
382	0.0	0.0	3.0	1.2877976859248654
383	0.0	0.0	3.0	1.2799893765775376
384	0.0	0.0	3.0	1.2728378851252273
385	0.0	0.0	3.0	1.2627575916859026
386	0.0	0.0	3.0	1.258337716927292
387	0.0	0.0	3.0	1.2506683783375006
388	0.0	0.0	3.0	1.244538705902624
389	0.0	0.0	3.0	1.2380549786530557
390	0.0	0.0	3.0	1.2309695458082202
391	0.0	0.0	3.0	1.2249178845775062
392	0.0	0.0	3.0	1.2182396808665374
393	0.0	0.0	3.0	1.2125192266075389
394	0.0	0.0	3.0	1.40658838078572
395	0.0	0.0	3.0	1.4042057033747544
396	0.0	0.0	3.0	1.4001822060461164
397	0.0	0.0	3.0	1.6
398	0.0	0.0	3.0	1.6
399	0.0	0.0	3.0	1.6
400	0.0	0.0	3.0	1.6
401	0.0	0.0	3.0	1.6
402	0.0	0.0	3.0	1.6
403	0.0	0.0	3.0	1.6
404	0.0	0.0	3.0	1.6
405	0.0	0.0	3.0	1.400068275608708
406	0.0	0.0	3.0	1.4002434632341019
407	0.0	0.0	3.0	1.4005491377906072
408	0.0	0.0	3.0	1.4010172430223102
409	0.0	0.0	3.0	1.4015549755623151
410	0.0	0.0	3.0	1.4020735553942016
411	0.0	0.0	3.0	1.4026138284640595
412	0.0	0.0	3.0	1.4031992356884437
413	0.0	0.0	3.0	1.4034501137211874
414	0.0	0.0	3.0	1.4040080177623886
415	0.0	0.0	3.0	1.4045230226347336
416	0.0	0.0	3.0	1.4062958720469279
417	0.0	0.0	3.0	1.4072111551683237
418	0.0	0.0	3.0	1.408449294620104
419	0.0	0.0	3.0	1.4094349859806306
420	0.0	0.0	3.0	1.410341292281218
421	0.0	0.0	3.0	1.4115065871710908
422	0.0	0.0	3.0	1.410591315719295
423	0.0	0.0	3.0	1.4108891628275848
424	0.0	0.0	3.0	1.4119719464011458
425	0.0	0.0	3.0	1.412749382562866
426	0.0	0.0	3.0	1.4149899591148405
427	0.0	0.0	3.0	1.4162819696788032
428	0.0	0.0	3.0	1.4171208506079602
429	0.0	0.0	3.0	1.4184865542713687
430	0.0	0.0	3.0	1.419343006181307
431	0.0	0.0	3.0	1.4209000827604066
432	0.0	0.0	3.0	1.2227704677136306
433	0.0	0.0	3.0	1.2255112151931828
434	0.0	0.0	3.0	1.2279213507019056
435	0.0	0.0	3.0	1.2310746202170297
436	0.0	0.0	3.0	1.2335311230682595
437	0.0	0.0	3.0	1.2375169309621188
438	0.0	0.0	3.0	1.2414463181840927
439	0.0	0.0	3.0	1.2455817714844772
440	0.0	0.0	3.0	1.249833563850336
441	0.0	0.0	3.0	1.2549542942990355
442	0.0	0.0	3.0	1.2581667065416395
443	0.0	0.0	3.0	1.2623732496460147
444	0.0	0.0	3.0	1.2674012556841738
445	0.0	0.0	3.0	1.2717893903398612
446	0.0	0.0	3.0	1.2743830931089564
447	0.0	0.0	3.0	1.2806849758769798
448	0.0	0.0	3.0	1.2854897959448968
449	0.0	0.0	3.0	1.2941482531295827
450	0.0	0.0	3.0	1.1017636939612512
451	0.0	0.0	3.0	1.11275184657371
452	0.0	0.0	3.0	1.1232558467652205
453	0.0	0.0	3.0	1.1356624504109873
454	0.0	0.0	3.0	1.1474825706262748
455	0.0	0.0	3.0	1.1594016804506422
456	0.0	0.0	3.0	1.171755924160112
457	0.0	0.0	3.0	0.8214040411321398
458	2.0	1.0	0.0	0.8196516874768179
459	2.0	1.0	0.0	1.0219411779709726
460	2.0	1.0	0.0	0.9290736605537836
461	2.0	1.0	0.0	1.2051434891644264
462	0.0	0.0	3.0	1.2251129277136006
463	0.0	0.0	3.0	1.2008188056152296
464	2.0	1.0	0.0	1.1940082620445907
465	0.0	0.0	3.0	1.161130024490429
466	0.0	0.0	3.0	1.0580696050355467
467	0.0	0.0	3.0	1.1688826166972675
468	0.0	0.0	3.0	1.4042827938079112
469	2.0	1.0	0.0	1.0316130103454668
470	0.0	0.0	3.0	1.24849288074018
471	0.0	0.0	3.0	1.2749262991189803
472	0.0	0.0	3.0	1.2552435242509206
473	0.0	0.0	3.0	1.258399212962734
474	0.0	0.0	3.0	1.259945352715056
475	0.0	0.0	3.0	1.262741313030219
476	0.0	0.0	3.0	1.2653267518485314
477	0.0	0.0	3.0	1.268378406289319
478	0.0	0.0	3.0	1.2709586876680137
479	0.0	0.0	3.0	1.2738930559791013
480	0.0	0.0	3.0	1.2790893258743874
