	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
0	1.6220904265211114	1.416278887864968	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.6220904265211114	0.0373768443182132	3.0	1.416278887864968
1	3.5533613522365233	2.8335346629708584	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.931270925715412	0.045106356798070714	6.0	1.4172557751058905
2	5.739398682080255	4.250966356786169	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.1860373298437312	0.051475516901278696	9.0	1.4174316938153106
3	7.983425573454047	5.293581216304015	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2440268913737924	0.05292525593953023	12.0	1.0426148595178466
4	10.528024366657771	6.893581216304016	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	2.5445987932037233	0.0604395534852785	15.0	1.6
5	12.98318404846668	8.311192907280638	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.455159681808909	0.058203575700408135	18.0	1.417611690976622
6	14.666575756208726	9.748241937943913	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.6833917077420468	0.038909376348736584	21.0	1.4370490306632755
7	15.64712189032624	11.18478236351676	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.980546134117514	0.021338237008123265	24.0	1.4365404255728464
8	16.871110329001677	12.619742019282924	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	1.2239884386754385	0.02742429462207138	27.0	1.4349596557661637
9	19.074652880713273	13.498899581094518	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2035425517115956	0.05191314744797531	30.0	0.8791575618115937
10	21.623067010528867	14.926938977357196	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.5484141298155945	0.06053493690057527	33.0	1.428039396262677
11	24.1615799550602	16.354704308803612	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.5385129445313352	0.0602874072684688	36.0	1.4277653314464178
12	26.307596761474098	17.78309291972065	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.146016806413896	0.05047500381553282	39.0	1.4283886109170405
13	28.482838051446272	18.826138019674733	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.175241289972175	0.051205615904489785	42.0	1.0430450999540826
14	31.020178102291283	20.07721381637838	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.5373400508450086	0.06025808492631063	45.0	1.2510757967036468
15	33.48333581450671	21.3296883615494	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.4631577122154296	0.058403526460571155	48.0	1.252474545171024
16	33.9414658828469	22.582289280841934	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	0.45813006834018954	0.008277835363690153	51.0	1.2526009192925336
17	36.114573022728536	23.63051976292549	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.1731071398816333	0.05115226215222624	54.0	1.048230482083558
18	38.39340696369188	24.69087988995372	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.278833940963347	0.05379543217926908	57.0	1.0603601270282283
19	40.94638049088353	25.94137357991724	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.552973527191646	0.06064892183497656	60.0	1.2504936899635215
20	43.12327398501189	27.190438249975994	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.176893494128367	0.05124692100839459	63.0	1.2490646700587529
21	45.343906586640024	28.435515959755232	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2206326016281333	0.052340398695888746	66.0	1.245077709779239
22	47.60224900214322	29.638072600178063	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.258342415503191	0.053283144042765185	69.0	1.2025566404228318
23	50.08311192787643	31.05266550579858	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.4808629257332133	0.05884615679851574	72.0	1.414592905620518
24	52.302972047455505	32.466284042975026	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2198601195790757	0.05232108664466231	75.0	1.4136185371764465
25	54.5346456169208	33.69583526245466	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.231673569465296	0.05261642289181782	78.0	1.2295512194796294
