	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
0	1.6117843697862813	1.6	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.6117843697862813	0.037119192899842446	3.0	1.6
1	2.964063273839435	3.2	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.352278904053154	0.030631556256514262	6.0	1.6
2	3.988561954952783	4.800000000000001	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.0244986811133479	0.02243705068301911	9.0	1.6
3	6.1498668611941705	5.82248478014935	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.1613049062413876	0.05085720631122011	12.0	1.0224847801493488
4	8.526429486159367	6.942243677262397	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.14690225414863808]	2.3765626249651963	0.05649253680642008	15.0	1.1197588971130465
5	10.70293114114406	8.360301125369434	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.08923825758558213]	2.1765016549846914	0.05841407151240501	18.0	1.4180574481070363
6	10.53344581682806	9.776268214203668	1.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.0866645681637281]	-0.169485324315999	0.009079270748754654	18.0	1.4159670888342353
7	10.39952394088347	11.143571689527713	1.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.09179849656356504]	-0.1339218759445914	0.008510197522889047	18.0	1.3673034753240443
8	10.450481970588116	12.617777194305262	1.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.12579449522245137]	0.05095802970464731	0.01300093705182454	18.0	1.4742055047775486
9	12.439948845160183	14.217777194305262	0.0	0.0	0.0	0.0	[0.15, 0.15, 0.15, 0.15]	1.989466874572066	0.04656125551948707	21.0	1.6
10	14.586042277759034	15.624751730007395	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.146093432598852	0.05047691947015671	24.0	1.4069745357021328
11	16.877353427124522	16.885096346991606	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.2913111493654865	0.05410736238932257	27.0	1.2603446169842127
12	19.433705459131367	18.358387167264198	0.0	0.0	0.0	1.0	[0.15, 0.15, 0.15, 0.15]	2.5563520320068465	0.06073338445535658	30.0	1.4732908202725925
